Des_Id,Des_Name,Des_Address,Des_City,Des_Category,Des_Rating,Des_Price,Des_Descriptions,Des_User_Id,Des_User_Name,Des_User_Rating,Des_User_Review
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12072,Jonalyn Galamgam,5,"Temple of Literature: Where Wisdom Whispers Through Time

In the heart of Hanoi lies the Temple of Literature, a sanctuary where the … More"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11761,Peter Fang,5,This is the first university in Vietnam. Ticket price is 70.000 VND/person. Behind Van Mieu Quoc Tu Giam there is an house where you can pray for success. Here there are stone steles engraved with the names of people who passed high in feudal exams. The stone steles were placed on the turtle's shell More
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11235,Phuong Linh,5,"Đến thăm Văn Miếu vào buổi tối thực sự là một trải nghiệm rất tuyệt, nhất là với các bạn nhỏ"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12285,Duy Phan Văn,5,"Nơi ghi dấu lịch sử và bia khắc tên những người thi đỗ Tiến sĩ và có câu ""Vinh quy bái tổ""."
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12719,jjen,5,"Beautiful architecture. Something you MUST see if you visit Vietnam. cheap tickets will get you a nice visit. worth spending over 30 minutes, so the price is convenient. "
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12234,Tran Tan,5,"Hà Nội tháng 7 thời tiết khá nóng. Buổi sáng đi tham quan Văn Miếu, với không gian cổ kính, nhiều cây xanh nên cũng mát mẻ dể chịu. "
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12655,Phong Lương Chiều,5,"Văn Miếu Quốc Tử Giám là quần thể di tích lịch sử, văn hóa hàng đầu của Việt Nam, được UNESCO công nhận là Di sản Văn hóa Thế giới vào năm 2010. Quần thể di tích này có lịch sử hơn 1000 năm, gắn liền với quá trình phát triển của nền giáo dục Việt Nam.
Cre: Bard More"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12283,Chi Chi,5,"Năm nào nhà mình cũng ghé nơi này vãn cảnh, thăm thú. Rộng rãi và mát mẻ, mua vé nhanh chóng. Trẻ con đọc những tích lịch sử ở đây rất hay"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12636,Hướng Hồ,4,"Với giá 70k/người vào thăm quan văn miếu mình thấy khá là cao. Vào hầu như là tham quan, không được trải nghiệm thêm gì. Hồi trước mình đi giá rẻ hơn, mình cảm thấy đúng giá bỏ ra hơn."
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11508,Hồng Phương Nguyễn,5,Vé vào cổng 30.000 mình thấy cũng khá hợp lí để có thể vào tham quan (hợp lí hơn vé Đền Ngọc Sơn cũng 30.000) 
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11331,Quyết Vũ Đức,5,"Trải nghiệm tuyệt vời tại trường đại học đầu tiên của lịch sử Việt Nam, không gian tâm linh rất yên tĩnh, mát mẻ, trải nghiệm tuyệt vời!!! "
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12806,Chung Chu Thành,4,nhiều góc chụp hình đẹp.giá vé hiện tại 70k.
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11403,Trang Đài Tranh,5,"Vì đi buổi tối nên chưa vào trong được, nhưng nhìn bên ngoài cũng rất ok"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11778,Ben Rowan,3,"Meh, just not for me. A little dull. A history of schools and exams with similar moment you find in any Vietnam museum. The fact the Hanoi symbol is from here is quite interesting More"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11395,Lissa,5,"U trời chụp ảnh ở đây xinh lắm nha, rất cổ kính
Và đặc biết rất linh thiêng"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11601,Nguyen Khuong Duy,5,Một địa điểm du lịch phải tham quan khi đến Hà Nội
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11271,thu phuong phan,4,Văn Miếu Quốc Tử Giám một điểm đến tuyệt vời cho du khách trong và ngoài nước!
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12824,Tiến Trần Vĩnh,4,"khu vực nhỏ hơn mình nghĩ, mình nghĩ vé thì hơi mắc so với trải nghiệm thực tế"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11780,SyQuang Ho,4,"vé 70 k , máy hướng dẫn 50k option, rất đông khách tham quan"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",11663,97 Đường Yến,5,"Lần đầu vào luôn ý. Cảm giác cổ kính sao ý. Buổi tối nhất định sẽ có chương trình, nhất định sẽ đi xem. Chụp ảnh áo dài đông xỉu"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12032,Hamuk Maliella,4,"The architecture was really good.

English guide is not really useful, you're better off trying to explore it by yourself"
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12565,sujit chakravarty,5,Fantastic place of historical interest. Confucius era cultural artifacts preserved here.
17,Văn Miếu – Quốc Tử Giám,"Số 58 phố Quốc Tử Giám, phường Văn Miếu, quận Đống Đa",Hà Nội,Du lịch văn hóa ,"4,6",70000,"""Văn Miếu – Quốc Tử Giám nằm trong quận Đống Đa và ngay giữa 4 tuyến phố nhộn nhịp: Nguyễn Thái Học, Văn Miếu, Quốc Tử Giám và Tôn Đức Thắng. Bạn cần lưu ý vì xung quanh Văn Miếu có rất nhiều đường một chiều. Văn Miếu - Quốc Tử Giám là trường Quốc học đầu tiên tại Việt Nam. Tại đây đã đào tạo ra rất nhiều thế hệ hiền tài cho đất nước. Văn Miếu thờ 3 vị vua anh minh của dân tộc: Lý Thánh Tông, Lý Nhân Tông và Lê Thánh Tông.
Khu di tích là “tấm gương” phản chiếu tinh thần hiếu học, coi trọng người tài và truyền thống hiếu học của dân tộc ta. Văn Miếu – Quốc Tử Giám là di tích Nho học nổi tiếng, tiêu biểu, có giá trị lớn về nghệ thuật - thẩm mỹ - kiến trúc.""",12700,Toan Thang Dinh,5,"Văn Miếu - Quốc Tử Giám ở Hà Nội là một di tích lịch sử và văn hóa quan trọng của Việt Nam. Kiến trúc truyền thống và môi trường xanh mát tạo nên không gian yên bình để tìm hiểu về lịch sử, giáo dục và văn hóa của đất nước. Đây là điểm đến phổ biến cho du khách và một biểu tượng của giáo dục Việt Nam."
